"","Product_Code","Warehouse","Product_Category","Date","Order_Demand"
"16866","Product_1886","Whse_S","Category_007","2012/7/10",4000
"16867","Product_0250","Whse_A","Category_007","2013/10/16",200
"16868","Product_1410","Whse_A","Category_019","2014/12/9",4000
"16869","Product_2144","Whse_J","Category_009","2016/3/16",20
"16870","Product_0942","Whse_J","Category_005","2016/7/25",1000
"16871","Product_1719","Whse_S","Category_003","2012/12/31",81
"16872","Product_1463","Whse_J","Category_019","2012/3/13",3000
"16873","Product_1766","Whse_J","Category_005","2014/11/6",1000
"16874","Product_1007","Whse_A","Category_006","2014/9/4",500
"16875","Product_0085","Whse_J","Category_019","2016/4/4",5000
"16876","Product_0495","Whse_C","Category_015","2013/4/8",4
"16877","Product_1520","Whse_C","Category_019","2014/1/14",60000
"16878","Product_1381","Whse_J","Category_019","2013/2/14",5000
"16879","Product_1430","Whse_J","Category_019","2014/10/28",1000
"16880","Product_0608","Whse_S","Category_001","2015/6/12",5
"16881","Product_1316","Whse_J","Category_019","2013/7/22",20000
"16882","Product_0250","Whse_S","Category_007","2013/11/26",500
"16883","Product_0031","Whse_J","Category_005","2013/6/20",1000
"16884","Product_1427","Whse_J","Category_019","2013/11/14",500
"16885","Product_1424","Whse_A","Category_019",NA,100
"16886","Product_0193","Whse_C","Category_007","2012/8/17",20
"16887","Product_1203","Whse_J","Category_019","2016/4/25",800
"16888","Product_1274","Whse_J","Category_019","2012/2/24",2000
"16889","Product_0139","Whse_J","Category_007","2016/11/15",20
"16890","Product_1368","Whse_A","Category_019","2013/5/15",1000
"16891","Product_1274","Whse_J","Category_019","2015/7/1",1000
"16892","Product_0183","Whse_J","Category_007","2012/11/12",10
"16893","Product_1755","Whse_J","Category_001","2015/11/6",5
"16894","Product_1423","Whse_A","Category_019","2013/2/21",0
"16895","Product_0613","Whse_J","Category_001","2015/3/5",2
"16896","Product_0503","Whse_J","Category_015","2013/9/20",3
"16897","Product_0036","Whse_S","Category_005","2016/2/19",9000
"16898","Product_0672","Whse_J","Category_011","2015/3/23",2
"16899","Product_1635","Whse_J","Category_019","2012/9/21",500
"16900","Product_1382","Whse_J","Category_019","2014/12/5",5000
"16901","Product_1393","Whse_J","Category_019","2013/10/22",1000
"16902","Product_1410","Whse_J","Category_019","2012/2/6",1000
"16903","Product_1539","Whse_A","Category_019","2015/10/19",500
"16904","Product_0546","Whse_J","Category_013","2012/5/10",10
"16905","Product_1017","Whse_J","Category_007","2016/12/9",200
"16906","Product_0293","Whse_A","Category_021","2015/5/22",100
"16907","Product_0427","Whse_A","Category_019","2016/9/16",500
"16908","Product_1635","Whse_J","Category_019","2013/4/23",300
"16909","Product_1765","Whse_J","Category_005","2015/3/26",2000
"16910","Product_0250","Whse_J","Category_007","2014/2/28",30
"16911","Product_1480","Whse_C","Category_019","2016/3/18",100000
"16912","Product_0989","Whse_J","Category_028","2014/5/29",1000
"16913","Product_0253","Whse_J","Category_007","2016/4/8",42
"16914","Product_1478","Whse_J","Category_019","2014/3/27",400
"16915","Product_0203","Whse_A","Category_007","2014/5/14",800
"16916","Product_1070","Whse_S","Category_020","2013/2/1",200
"16917","Product_1352","Whse_J","Category_019","2015/6/19",2000
"16918","Product_1274","Whse_J","Category_019","2013/7/10",1000
"16919","Product_0499","Whse_J","Category_015","2015/10/13",9
"16920","Product_0035","Whse_J","Category_005","2014/1/15",1700
"16921","Product_1004","Whse_A","Category_006","2013/7/23",100
"16922","Product_1262","Whse_J","Category_019","2016/10/6",1000
"16923","Product_1175","Whse_J","Category_026","2016/1/7",20
"16924","Product_1765","Whse_J","Category_005","2014/4/2",200
"16925","Product_0677","Whse_J","Category_011","2016/10/11",200
"16926","Product_1135","Whse_J","Category_005","2015/11/9",2000
"16927","Product_1308","Whse_J","Category_019","2015/9/18",300
"16928","Product_1408","Whse_J","Category_019","2016/6/21",2000
"16929","Product_1381","Whse_J","Category_019","2013/6/20",5000
"16930","Product_1359","Whse_J","Category_019","2014/4/11",10000
"16931","Product_1496","Whse_A","Category_019","2014/9/26",0
"16932","Product_1848","Whse_A","Category_006","2014/1/22",2000
"16933","Product_1430","Whse_J","Category_019","2016/3/1",20000
"16934","Product_1434","Whse_A","Category_019","2015/4/29",0
"16935","Product_1051","Whse_J","Category_032","2013/11/1",60
"16936","Product_1388","Whse_A","Category_019","2015/11/24",4000
"16937","Product_1419","Whse_A","Category_019",NA,600
"16938","Product_0735","Whse_J","Category_001","2016/5/17",25
"16939","Product_0201","Whse_A","Category_007","2016/4/14",1000
"16940","Product_0965","Whse_A","Category_006","2016/7/28",1
"16941","Product_0796","Whse_J","Category_001","2012/9/25",5
"16942","Product_0353","Whse_J","Category_021","2015/3/6",1
"16943","Product_1410","Whse_A","Category_019","2012/10/26",2000
"16944","Product_1981","Whse_J","Category_005","2013/9/4",100
"16945","Product_1378","Whse_J","Category_019","2013/3/1",6000
"16946","Product_1786","Whse_A","Category_018","2013/5/10",5
"16947","Product_1788","Whse_J","Category_006","2015/10/15",1000
"16948","Product_1453","Whse_J","Category_019","2012/9/26",5000
"16949","Product_1909","Whse_J","Category_019","2015/10/13",1
"16950","Product_1938","Whse_J","Category_001","2015/11/24",10
"16951","Product_0033","Whse_J","Category_005","2015/8/21",20000
"16952","Product_0981","Whse_J","Category_028","2015/3/16",800
"16953","Product_0495","Whse_A","Category_015","2012/8/2",6
"16954","Product_1286","Whse_J","Category_019","2015/1/21",100000
"16955","Product_1381","Whse_J","Category_019","2012/9/27",5000
"16956","Product_0608","Whse_J","Category_001","2016/4/15",5
"16957","Product_2127","Whse_S","Category_009","2015/4/1",3
"16958","Product_1546","Whse_J","Category_019","2016/8/3",100
"16959","Product_0031","Whse_J","Category_005","2013/6/3",1000
"16960","Product_1245","Whse_C","Category_019","2013/8/14",501000
"16961","Product_2169","Whse_J","Category_024","2013/4/1",1
"16962","Product_1991","Whse_J","Category_005","2016/5/10",1000
"16963","Product_0409","Whse_J","Category_019","2012/5/28",40
"16964","Product_0744","Whse_J","Category_001","2015/12/14",25
"16965","Product_1017","Whse_J","Category_007","2015/2/25",500
"16966","Product_1023","Whse_J","Category_007","2012/10/10",100
"16967","Product_1118","Whse_J","Category_007","2014/7/1",1
"16968","Product_1378","Whse_J","Category_019","2016/7/25",10000
"16969","Product_0793","Whse_J","Category_001","2013/4/22",5
"16970","Product_1739","Whse_S","Category_030","2012/6/5",1000
"16971","Product_1771","Whse_J","Category_001","2013/8/22",50
"16972","Product_1630","Whse_A","Category_019","2012/2/21",0
"16973","Product_1365","Whse_A","Category_019","2016/2/18",0
"16974","Product_0664","Whse_J","Category_011","2015/3/25",2
"16975","Product_1451","Whse_J","Category_019","2015/7/24",50000
"16976","Product_1290","Whse_J","Category_019","2012/7/23",10000
"16977","Product_1403","Whse_C","Category_019","2012/7/13",1000
"16978","Product_1248","Whse_J","Category_019","2014/6/20",1000
"16979","Product_1382","Whse_J","Category_019","2015/12/16",3000
"16980","Product_1451","Whse_J","Category_019","2013/10/1",1000
"16981","Product_1803","Whse_J","Category_006","2016/5/20",4
"16982","Product_0261","Whse_S","Category_001","2014/6/2",43
"16983","Product_1356","Whse_J","Category_019","2015/10/28",3000
"16984","Product_1512","Whse_J","Category_019","2012/7/4",5000
"16985","Product_1787","Whse_S","Category_006","2015/12/7",10000
"16986","Product_0979","Whse_J","Category_028","2012/3/9",100
"16987","Product_1839","Whse_J","Category_006","2016/8/31",1000
"16988","Product_0011","Whse_J","Category_005","2012/9/18",3000
"16989","Product_0966","Whse_A","Category_006","2012/1/19",10
"16990","Product_1991","Whse_J","Category_005","2016/7/1",1000
"16991","Product_0663","Whse_J","Category_011","2013/7/1",50
"16992","Product_1216","Whse_J","Category_019","2012/11/16",10000
"16993","Product_2080","Whse_A","Category_009","2016/3/17",20
"16994","Product_1686","Whse_J","Category_021","2014/2/28",3
"16995","Product_1377","Whse_J","Category_019","2015/6/25",10000
"16996","Product_1410","Whse_J","Category_019","2015/9/7",200
"16997","Product_1359","Whse_J","Category_019","2014/6/24",3000
"16998","Product_1365","Whse_A","Category_019","2013/5/7",0
"16999","Product_1621","Whse_J","Category_019","2016/11/28",400
"17000","Product_1453","Whse_J","Category_019","2016/12/2",7000
"17001","Product_1134","Whse_J","Category_005","2016/2/17",100
"17002","Product_1461","Whse_A","Category_019","2013/10/2",500
"17003","Product_1278","Whse_S","Category_019","2015/12/1",10000
"17004","Product_0937","Whse_A","Category_006","2016/4/6",2000
"17005","Product_0020","Whse_J","Category_005","2014/2/10",1000
"17006","Product_1402","Whse_A","Category_019","2013/9/1",500
"17007","Product_1541","Whse_A","Category_019","2013/2/26",2400
"17008","Product_0961","Whse_J","Category_005","2015/8/24",200
"17009","Product_1312","Whse_J","Category_019","2012/9/14",100
"17010","Product_1526","Whse_J","Category_019","2012/1/10",3000
"17011","Product_2010","Whse_J","Category_005","2016/8/19",500
"17012","Product_1431","Whse_A","Category_019","2013/8/16",3000
"17013","Product_1384","Whse_A","Category_019","2015/2/16",0
"17014","Product_1878","Whse_J","Category_005","2015/11/17",400
"17015","Product_1512","Whse_J","Category_019","2016/5/20",1500
"17016","Product_0409","Whse_J","Category_019","2014/3/25",60
"17017","Product_0368","Whse_C","Category_030","2013/2/28",500
"17018","Product_1673","Whse_J","Category_026","2016/5/6",1
"17019","Product_0620","Whse_J","Category_001","2014/7/31",1
"17020","Product_1341","Whse_S","Category_019","2012/8/31",50000
"17021","Product_0325","Whse_J","Category_021","2014/5/14",1
"17022","Product_0280","Whse_J","Category_021","2015/1/21",10
"17023","Product_2031","Whse_J","Category_005","2013/5/9",3000
"17024","Product_1295","Whse_J","Category_019","2014/8/21",1000
"17025","Product_0206","Whse_A","Category_007","2012/7/23",20
"17026","Product_1359","Whse_J","Category_019","2013/5/10",5000
"17027","Product_1509","Whse_A","Category_019","2012/7/30",400
"17028","Product_0962","Whse_J","Category_005","2015/5/19",2000
"17029","Product_0076","Whse_J","Category_019","2015/9/11",300
"17030","Product_1969","Whse_J","Category_005","2013/10/16",100
"17031","Product_1949","Whse_J","Category_001","2012/7/12",1
"17032","Product_0031","Whse_S","Category_005","2012/9/13",300
"17033","Product_2170","Whse_C","Category_024","2013/6/10",10
"17034","Product_1241","Whse_J","Category_019","2015/7/21",1000
"17035","Product_1094","Whse_A","Category_024","2016/5/12",4
"17036","Product_1206","Whse_J","Category_019","2012/8/8",100
"17037","Product_0418","Whse_A","Category_019","2015/5/19",20000
"17038","Product_0322","Whse_J","Category_007","2012/5/17",2
"17039","Product_1493","Whse_J","Category_019","2014/9/24",1000
"17040","Product_2083","Whse_S","Category_009","2015/9/2",100
"17041","Product_0991","Whse_J","Category_028","2013/10/29",150
"17042","Product_0977","Whse_A","Category_028","2015/12/21",200
"17043","Product_1282","Whse_J","Category_033","2012/3/16",10000
"17044","Product_2014","Whse_J","Category_019","2016/7/1",200
"17045","Product_1196","Whse_J","Category_019","2013/7/10",200
"17046","Product_1276","Whse_A","Category_019",NA,600
"17047","Product_1211","Whse_J","Category_019","2016/10/11",9000
"17048","Product_1786","Whse_J","Category_018","2015/11/27",4
"17049","Product_1769","Whse_J","Category_001","2015/2/20",3
"17050","Product_1355","Whse_J","Category_019","2016/4/21",10000
"17051","Product_1513","Whse_A","Category_019","2014/5/7",1900
"17052","Product_1967","Whse_J","Category_005","2016/9/12",1000
"17053","Product_1992","Whse_J","Category_005","2016/2/12",100
"17054","Product_1792","Whse_C","Category_024","2014/7/15",3
"17055","Product_1376","Whse_J","Category_019","2016/5/23",1000
"17056","Product_1264","Whse_J","Category_019","2013/4/9",3000
"17057","Product_1135","Whse_J","Category_005","2015/8/25",6000
"17058","Product_1359","Whse_J","Category_019","2014/7/22",1000
"17059","Product_0138","Whse_J","Category_007","2016/11/18",10
"17060","Product_0707","Whse_J","Category_001","2012/3/26",50
"17061","Product_2055","Whse_A","Category_021","2014/8/15",3
"17062","Product_0070","Whse_J","Category_019","2013/1/21",5000
"17063","Product_0639","Whse_S","Category_019","2015/2/17",5
"17064","Product_0470","Whse_S","Category_005","2014/9/24",500
"17065","Product_0250","Whse_A","Category_007","2015/10/12",1
"17066","Product_1970","Whse_S","Category_005","2013/9/30",1000
"17067","Product_0609","Whse_J","Category_001","2013/4/22",1
"17068","Product_1677","Whse_J","Category_021","2014/10/1",25
"17069","Product_2132","Whse_J","Category_009","2013/9/20",100
"17070","Product_0618","Whse_J","Category_001","2013/12/6",500
"17071","Product_0821","Whse_J","Category_001","2015/3/26",1
"17072","Product_1262","Whse_J","Category_019","2013/11/22",1000
"17073","Product_0643","Whse_A","Category_028","2013/5/31",6
"17074","Product_1732","Whse_J","Category_005","2016/4/25",1000
"17075","Product_0979","Whse_J","Category_028","2016/6/23",400
"17076","Product_1451","Whse_J","Category_019","2013/8/2",30000
"17077","Product_0976","Whse_A","Category_028","2013/9/12",0
"17078","Product_1521","Whse_J","Category_019","2014/11/10",10000
"17079","Product_1286","Whse_J","Category_019","2012/1/18",2000
"17080","Product_1381","Whse_J","Category_019","2015/7/6",10000
"17081","Product_1023","Whse_J","Category_007","2015/1/5",100
"17082","Product_2169","Whse_S","Category_024","2015/11/30",50
"17083","Product_1336","Whse_J","Category_019","2015/2/18",100
"17084","Product_1287","Whse_J","Category_019","2014/5/23",600
"17085","Product_0984","Whse_A","Category_028","2013/3/26",2600
"17086","Product_0931","Whse_J","Category_006","2016/11/16",30000
"17087","Product_0184","Whse_J","Category_007","2013/7/29",15
"17088","Product_1243","Whse_J","Category_019","2016/2/24",1000
"17089","Product_1316","Whse_J","Category_019","2013/2/22",200
"17090","Product_1600","Whse_S","Category_030","2016/12/5",6000
"17091","Product_0277","Whse_J","Category_021","2015/4/1",260
"17092","Product_2014","Whse_J","Category_019","2015/2/20",100
"17093","Product_1360","Whse_J","Category_019","2014/5/29",3000
"17094","Product_1548","Whse_A","Category_019","2013/9/27",0
"17095","Product_1642","Whse_J","Category_019","2013/3/4",200
"17096","Product_1680","Whse_J","Category_021","2013/4/5",1
"17097","Product_1512","Whse_J","Category_019","2015/10/14",500
"17098","Product_0941","Whse_J","Category_005","2013/4/22",8000
"17099","Product_0158","Whse_S","Category_021","2013/9/20",50
"17100","Product_0064","Whse_J","Category_019","2016/1/7",5000
"17101","Product_0249","Whse_A","Category_007","2013/9/3",42
"17102","Product_2027","Whse_J","Category_005","2015/6/12",800
"17103","Product_0718","Whse_J","Category_001","2015/9/28",5
"17104","Product_0463","Whse_S","Category_015","2012/5/2",100
"17105","Product_1422","Whse_A","Category_019","2014/12/15",1000
"17106","Product_0202","Whse_C","Category_007","2014/3/27",1727
"17107","Product_0178","Whse_J","Category_007","2015/7/27",1010
"17108","Product_0718","Whse_J","Category_001","2015/8/10",5
"17109","Product_1420","Whse_A","Category_019","2015/8/7",400
"17110","Product_0664","Whse_J","Category_011","2014/6/25",3
"17111","Product_0905","Whse_J","Category_023","2014/6/27",50
"17112","Product_0027","Whse_J","Category_005","2013/5/28",600
"17113","Product_1388","Whse_A","Category_019","2012/4/4",1000
"17114","Product_0410","Whse_J","Category_019","2014/3/18",40
"17115","Product_1392","Whse_J","Category_019","2015/9/4",1000
"17116","Product_0408","Whse_J","Category_019","2015/6/24",125
"17117","Product_1776","Whse_A","Category_010","2015/9/25",2
"17118","Product_2075","Whse_A","Category_009","2016/8/2",200
"17119","Product_1458","Whse_J","Category_019","2013/7/29",500
"17120","Product_1297","Whse_J","Category_019","2013/12/10",1000
"17121","Product_1612","Whse_J","Category_005","2013/4/5",2500
"17122","Product_1305","Whse_J","Category_019","2016/12/7",100
